method,game,seed,bin,return,agent_steps
Full CoRe-WM,battle_zone,1,,5100.0,70000.0
Full CoRe-WM,battle_zone,1,,3800.0,80000.0
Full CoRe-WM,battle_zone,1,,15000.0,90000.0
Full CoRe-WM,battle_zone,1,,16710.0,100000.0
Full CoRe-WM,battle_zone,2,,2600.0,10000.0
Full CoRe-WM,battle_zone,2,,3100.0,20000.0
Full CoRe-WM,battle_zone,2,,4100.0,30000.0
Full CoRe-WM,battle_zone,2,,200.0,40000.0
Full CoRe-WM,battle_zone,2,,0.0,50000.0
Full CoRe-WM,battle_zone,2,,2100.0,60000.0
Full CoRe-WM,battle_zone,2,,6700.0,70000.0
Full CoRe-WM,battle_zone,2,,3300.0,80000.0
Full CoRe-WM,battle_zone,2,,4900.0,90000.0
Full CoRe-WM,battle_zone,2,,12250.0,100000.0
Full CoRe-WM,battle_zone,3,,1200.0,10000.0
Full CoRe-WM,battle_zone,3,,2700.0,20000.0
Full CoRe-WM,battle_zone,3,,1200.0,30000.0
Full CoRe-WM,battle_zone,3,,2800.0,40000.0
Full CoRe-WM,battle_zone,3,,4100.0,50000.0
Full CoRe-WM,battle_zone,3,,3100.0,60000.0
Full CoRe-WM,battle_zone,3,,4700.0,70000.0
Full CoRe-WM,battle_zone,3,,2100.0,80000.0
Full CoRe-WM,battle_zone,3,,8200.0,90000.0
Full CoRe-WM,battle_zone,3,,13330.0,100000.0
Full CoRe-WM,battle_zone,4,,4000.0,10000.0
Full CoRe-WM,battle_zone,4,,2400.0,20000.0
Full CoRe-WM,battle_zone,4,,4300.0,30000.0
Full CoRe-WM,battle_zone,4,,3100.0,40000.0
Full CoRe-WM,battle_zone,4,,2100.0,50000.0
Full CoRe-WM,battle_zone,4,,5500.0,60000.0
Full CoRe-WM,battle_zone,4,,2600.0,70000.0
Full CoRe-WM,battle_zone,4,,4300.0,80000.0
Full CoRe-WM,battle_zone,4,,2800.0,90000.0
Full CoRe-WM,battle_zone,4,,6800.0,100000.0
Full CoRe-WM,boxing,0,,-1.8,10000.0
Full CoRe-WM,boxing,0,,14.9,20000.0
Full CoRe-WM,boxing,0,,44.3,30000.0
Full CoRe-WM,boxing,0,,61.1,40000.0
Full CoRe-WM,boxing,0,,58.9,50000.0
Full CoRe-WM,boxing,0,,43.4,60000.0
Full CoRe-WM,boxing,0,,75.9,70000.0
Full CoRe-WM,boxing,0,,74.7,80000.0
Full CoRe-WM,boxing,0,,51.0,90000.0
Full CoRe-WM,boxing,0,,78.68,100000.0
Full CoRe-WM,boxing,1,,5.5,10000.0
Full CoRe-WM,boxing,1,,-42.8,20000.0
Full CoRe-WM,boxing,1,,19.7,30000.0
Full CoRe-WM,boxing,1,,35.0,40000.0
Full CoRe-WM,boxing,1,,46.7,50000.0
Full CoRe-WM,boxing,1,,59.2,60000.0
Full CoRe-WM,boxing,1,,66.8,70000.0
Full CoRe-WM,boxing,1,,68.7,80000.0
Full CoRe-WM,boxing,1,,77.0,90000.0
Full CoRe-WM,boxing,1,,67.02,100000.0
Full CoRe-WM,boxing,2,,-6.9,10000.0
Full CoRe-WM,boxing,2,,-0.2,20000.0
Full CoRe-WM,boxing,2,,21.3,30000.0
Full CoRe-WM,boxing,2,,22.1,40000.0
Full CoRe-WM,boxing,2,,36.5,50000.0
Full CoRe-WM,boxing,2,,67.0,60000.0
Full CoRe-WM,boxing,2,,63.7,70000.0
Full CoRe-WM,boxing,2,,70.6,80000.0
Full CoRe-WM,boxing,2,,73.0,90000.0
Full CoRe-WM,boxing,2,,76.35,100000.0
Full CoRe-WM,boxing,3,,-1.1,10000.0
Full CoRe-WM,boxing,3,,-4.0,20000.0
Full CoRe-WM,boxing,3,,-24.4,30000.0
Full CoRe-WM,boxing,3,,-18.4,40000.0
Full CoRe-WM,boxing,3,,44.5,50000.0
Full CoRe-WM,boxing,3,,44.5,60000.0
Full CoRe-WM,boxing,3,,68.7,70000.0
Full CoRe-WM,boxing,3,,77.4,80000.0
Full CoRe-WM,boxing,3,,72.9,90000.0
Full CoRe-WM,boxing,3,,81.82,100000.0
Full CoRe-WM,boxing,4,,-29.5,10000.0
Full CoRe-WM,boxing,4,,33.7,20000.0
Full CoRe-WM,boxing,4,,31.9,30000.0
Full CoRe-WM,boxing,4,,68.5,40000.0
Full CoRe-WM,boxing,4,,60.3,50000.0
Full CoRe-WM,boxing,4,,63.6,60000.0
Full CoRe-WM,boxing,4,,73.3,70000.0
Full CoRe-WM,boxing,4,,52.9,80000.0
Full CoRe-WM,boxing,4,,63.4,90000.0
Full CoRe-WM,boxing,4,,79.63,100000.0
Full CoRe-WM,breakout,0,,1.5,10000.0
Full CoRe-WM,breakout,0,,0.9,20000.0
Full CoRe-WM,breakout,0,,3.9,30000.0
Full CoRe-WM,breakout,0,,3.7,40000.0
Full CoRe-WM,breakout,0,,5.2,50000.0
Full CoRe-WM,breakout,0,,6.0,60000.0
Full CoRe-WM,breakout,0,,7.9,70000.0
Full CoRe-WM,breakout,0,,6.8,80000.0
Full CoRe-WM,breakout,0,,7.2,90000.0
Full CoRe-WM,breakout,0,,7.99,100000.0
Full CoRe-WM,breakout,1,,2.2,10000.0
Full CoRe-WM,breakout,1,,1.5,20000.0
Full CoRe-WM,breakout,1,,1.6,30000.0
Full CoRe-WM,breakout,1,,2.0,40000.0
Full CoRe-WM,breakout,1,,2.0,50000.0
Full CoRe-WM,breakout,1,,2.2,60000.0
Full CoRe-WM,breakout,1,,2.5,70000.0
Full CoRe-WM,breakout,1,,2.2,80000.0
Full CoRe-WM,breakout,1,,4.7,90000.0
Full CoRe-WM,breakout,1,,4.62,100000.0
Full CoRe-WM,breakout,2,,0.9,10000.0
Full CoRe-WM,breakout,2,,2.8,20000.0
Full CoRe-WM,breakout,2,,2.0,30000.0
Full CoRe-WM,breakout,2,,5.1,40000.0
Full CoRe-WM,breakout,2,,5.0,50000.0
Full CoRe-WM,breakout,2,,3.6,60000.0
Full CoRe-WM,breakout,2,,5.4,70000.0
Full CoRe-WM,breakout,2,,6.9,80000.0
Full CoRe-WM,breakout,2,,6.7,90000.0
Full CoRe-WM,breakout,2,,8.11,100000.0
Full CoRe-WM,breakout,3,,1.1,10000.0
Full CoRe-WM,breakout,3,,1.7,20000.0
Full CoRe-WM,breakout,3,,2.2,30000.0
Full CoRe-WM,breakout,3,,1.4,40000.0
Full CoRe-WM,breakout,3,,4.5,50000.0
Full CoRe-WM,breakout,3,,4.5,60000.0
Full CoRe-WM,breakout,3,,2.5,70000.0
Full CoRe-WM,breakout,3,,5.1,80000.0
Full CoRe-WM,breakout,3,,6.8,90000.0
Full CoRe-WM,breakout,3,,6.33,100000.0
Full CoRe-WM,breakout,4,,1.8,10000.0
Full CoRe-WM,breakout,4,,1.9,20000.0
Full CoRe-WM,breakout,4,,1.6,30000.0
Full CoRe-WM,breakout,4,,2.1,40000.0
Full CoRe-WM,breakout,4,,5.0,50000.0
Full CoRe-WM,breakout,4,,5.3,60000.0
Full CoRe-WM,breakout,4,,5.1,70000.0
Full CoRe-WM,breakout,4,,5.6,80000.0
Full CoRe-WM,breakout,4,,5.8,90000.0
Full CoRe-WM,breakout,4,,6.0,100000.0
Full CoRe-WM,chopper_command,0,,480.0,10000.0
Full CoRe-WM,chopper_command,0,,510.0,20000.0
Full CoRe-WM,chopper_command,0,,670.0,30000.0
Full CoRe-WM,chopper_command,0,,770.0,40000.0
Full CoRe-WM,chopper_command,0,,480.0,50000.0
Full CoRe-WM,chopper_command,0,,1100.0,60000.0
Full CoRe-WM,chopper_command,0,,1330.0,70000.0
Full CoRe-WM,chopper_command,0,,1340.0,80000.0
Full CoRe-WM,chopper_command,0,,1210.0,90000.0
Full CoRe-WM,chopper_command,0,,1298.0,100000.0
Full CoRe-WM,chopper_command,1,,970.0,10000.0
Full CoRe-WM,chopper_command,1,,570.0,20000.0
Full CoRe-WM,chopper_command,1,,730.0,30000.0
Full CoRe-WM,chopper_command,1,,790.0,40000.0
Full CoRe-WM,chopper_command,1,,910.0,50000.0
Full CoRe-WM,chopper_command,1,,550.0,60000.0
Full CoRe-WM,chopper_command,1,,1020.0,70000.0
Full CoRe-WM,chopper_command,1,,1000.0,80000.0
Full CoRe-WM,chopper_command,1,,720.0,90000.0
Full CoRe-WM,chopper_command,1,,1156.0,100000.0
Full CoRe-WM,chopper_command,2,,890.0,10000.0
Full CoRe-WM,chopper_command,2,,880.0,20000.0
Full CoRe-WM,chopper_command,2,,650.0,30000.0
Full CoRe-WM,chopper_command,2,,530.0,40000.0
Full CoRe-WM,chopper_command,2,,820.0,50000.0
Full CoRe-WM,chopper_command,2,,980.0,60000.0
Full CoRe-WM,chopper_command,2,,940.0,70000.0
Full CoRe-WM,chopper_command,2,,970.0,80000.0
Full CoRe-WM,chopper_command,2,,1010.0,90000.0
Full CoRe-WM,chopper_command,2,,1251.0,100000.0
Full CoRe-WM,chopper_command,3,,710.0,10000.0
Full CoRe-WM,chopper_command,3,,260.0,20000.0
Full CoRe-WM,chopper_command,3,,600.0,30000.0
Full CoRe-WM,chopper_command,3,,730.0,40000.0
Full CoRe-WM,chopper_command,3,,790.0,50000.0
Full CoRe-WM,chopper_command,3,,940.0,60000.0
Full CoRe-WM,chopper_command,3,,830.0,70000.0
Full CoRe-WM,chopper_command,3,,590.0,80000.0
Full CoRe-WM,chopper_command,3,,610.0,90000.0
Full CoRe-WM,chopper_command,3,,864.0,100000.0
Full CoRe-WM,chopper_command,4,,890.0,10000.0
Full CoRe-WM,chopper_command,4,,570.0,20000.0
Full CoRe-WM,chopper_command,4,,810.0,30000.0
Full CoRe-WM,chopper_command,4,,910.0,40000.0
Full CoRe-WM,chopper_command,4,,750.0,50000.0
Full CoRe-WM,chopper_command,4,,820.0,60000.0
Full CoRe-WM,chopper_command,4,,1040.0,70000.0
Full CoRe-WM,chopper_command,4,,980.0,80000.0
Full CoRe-WM,chopper_command,4,,750.0,90000.0
Full CoRe-WM,chopper_command,4,,1139.0,100000.0
Full CoRe-WM,crazy_climber,0,,11000.0,10000.0
Full CoRe-WM,crazy_climber,0,,22950.0,20000.0
Full CoRe-WM,crazy_climber,0,,19170.0,30000.0
Full CoRe-WM,crazy_climber,0,,25880.0,40000.0
Full CoRe-WM,crazy_climber,0,,51480.0,50000.0
Full CoRe-WM,crazy_climber,0,,35840.0,60000.0
Full CoRe-WM,crazy_climber,0,,47220.0,70000.0
Full CoRe-WM,crazy_climber,0,,50480.0,80000.0
Full CoRe-WM,crazy_climber,0,,68630.0,90000.0
Full CoRe-WM,crazy_climber,0,,60282.0,100000.0
Full CoRe-WM,crazy_climber,1,,3400.0,10000.0
Full CoRe-WM,crazy_climber,1,,11000.0,20000.0
Full CoRe-WM,crazy_climber,1,,22720.0,30000.0
Full CoRe-WM,crazy_climber,1,,41140.0,40000.0
Full CoRe-WM,crazy_climber,1,,44970.0,50000.0
Full CoRe-WM,crazy_climber,1,,42390.0,60000.0
Full CoRe-WM,crazy_climber,1,,49260.0,70000.0
Full CoRe-WM,crazy_climber,1,,52170.0,80000.0
Full CoRe-WM,crazy_climber,1,,48270.0,90000.0
Full CoRe-WM,crazy_climber,1,,53256.0,100000.0
Full CoRe-WM,crazy_climber,2,,11000.0,10000.0
Full CoRe-WM,crazy_climber,2,,13350.0,20000.0
Full CoRe-WM,crazy_climber,2,,24410.0,30000.0
Full CoRe-WM,crazy_climber,2,,32750.0,40000.0
Full CoRe-WM,crazy_climber,2,,47310.0,50000.0
Full CoRe-WM,crazy_climber,2,,45630.0,60000.0
Full CoRe-WM,crazy_climber,2,,40120.0,70000.0
Full CoRe-WM,crazy_climber,2,,50980.0,80000.0
Full CoRe-WM,crazy_climber,2,,56990.0,90000.0
Full CoRe-WM,crazy_climber,2,,51701.0,100000.0
Full CoRe-WM,crazy_climber,3,,12610.0,10000.0
Full CoRe-WM,crazy_climber,3,,22640.0,20000.0
Full CoRe-WM,crazy_climber,3,,24060.0,30000.0
Full CoRe-WM,crazy_climber,3,,50470.0,40000.0
Full CoRe-WM,crazy_climber,3,,58360.0,50000.0
Full CoRe-WM,crazy_climber,3,,51870.0,60000.0
Full CoRe-WM,crazy_climber,3,,57100.0,70000.0
Full CoRe-WM,crazy_climber,3,,65780.0,80000.0
Full CoRe-WM,crazy_climber,3,,71350.0,90000.0
Full CoRe-WM,crazy_climber,3,,68620.0,100000.0
Full CoRe-WM,crazy_climber,4,,3400.0,10000.0
Full CoRe-WM,crazy_climber,4,,27140.0,20000.0
Full CoRe-WM,crazy_climber,4,,43190.0,30000.0
Full CoRe-WM,crazy_climber,4,,42720.0,40000.0
Full CoRe-WM,crazy_climber,4,,40980.0,50000.0
Full CoRe-WM,crazy_climber,4,,56550.0,60000.0
Full CoRe-WM,crazy_climber,4,,44730.0,70000.0
Full CoRe-WM,crazy_climber,4,,53260.0,80000.0
Full CoRe-WM,crazy_climber,4,,47160.0,90000.0
Full CoRe-WM,crazy_climber,4,,56695.0,100000.0
Full CoRe-WM,demon_attack,0,,75.0,10000.0
Full CoRe-WM,demon_attack,0,,185.5,20000.0
Full CoRe-WM,demon_attack,0,,405.5,30000.0
Full CoRe-WM,demon_attack,0,,406.5,40000.0
Full CoRe-WM,demon_attack,0,,168.0,50000.0
Full CoRe-WM,demon_attack,0,,291.0,60000.0
Full CoRe-WM,demon_attack,0,,205.0,70000.0
Full CoRe-WM,demon_attack,0,,163.5,80000.0
Full CoRe-WM,demon_attack,0,,267.5,90000.0
Full CoRe-WM,demon_attack,0,,273.6,100000.0
Full CoRe-WM,demon_attack,1,,67.0,10000.0
Full CoRe-WM,demon_attack,1,,246.5,20000.0
Full CoRe-WM,demon_attack,1,,489.5,30000.0
Full CoRe-WM,demon_attack,1,,285.0,40000.0
Full CoRe-WM,demon_attack,1,,207.5,50000.0
Full CoRe-WM,demon_attack,1,,240.5,60000.0
Full CoRe-WM,demon_attack,1,,169.0,70000.0
Full CoRe-WM,demon_attack,1,,349.0,80000.0
Full CoRe-WM,demon_attack,1,,202.5,90000.0
Full CoRe-WM,demon_attack,1,,187.45,100000.0
Full CoRe-WM,demon_attack,2,,95.5,10000.0
Full CoRe-WM,demon_attack,2,,420.5,20000.0
Full CoRe-WM,demon_attack,2,,150.5,30000.0
Full CoRe-WM,demon_attack,2,,286.0,40000.0
Full CoRe-WM,demon_attack,2,,386.0,50000.0
Full CoRe-WM,demon_attack,2,,205.0,60000.0
Full CoRe-WM,demon_attack,2,,342.0,70000.0
Full CoRe-WM,demon_attack,2,,138.0,80000.0
Full CoRe-WM,demon_attack,2,,315.5,90000.0
Full CoRe-WM,demon_attack,2,,284.45,100000.0
Full CoRe-WM,demon_attack,3,,231.0,10000.0
Full CoRe-WM,demon_attack,3,,139.0,20000.0
Full CoRe-WM,demon_attack,3,,219.0,30000.0
Full CoRe-WM,demon_attack,3,,183.5,40000.0
Full CoRe-WM,demon_attack,3,,418.0,50000.0
Full CoRe-WM,demon_attack,3,,379.0,60000.0
Full CoRe-WM,demon_attack,3,,214.0,70000.0
Full CoRe-WM,demon_attack,3,,181.0,80000.0
Full CoRe-WM,demon_attack,3,,199.5,90000.0
Full CoRe-WM,demon_attack,3,,472.35,100000.0
Full CoRe-WM,demon_attack,4,,257.5,10000.0
Full CoRe-WM,demon_attack,4,,381.5,20000.0
Full CoRe-WM,demon_attack,4,,254.0,30000.0
Full CoRe-WM,demon_attack,4,,170.5,40000.0
Full CoRe-WM,demon_attack,4,,168.5,50000.0
Full CoRe-WM,demon_attack,4,,264.0,60000.0
Full CoRe-WM,demon_attack,4,,189.0,70000.0
Full CoRe-WM,demon_attack,4,,288.0,80000.0
Full CoRe-WM,demon_attack,4,,158.5,90000.0
Full CoRe-WM,demon_attack,4,,204.7,100000.0
Full CoRe-WM,freeway,0,,0.0,10000.0
Full CoRe-WM,freeway,0,,0.0,20000.0
Full CoRe-WM,freeway,0,,0.0,30000.0
Full CoRe-WM,freeway,0,,0.0,40000.0
Full CoRe-WM,freeway,0,,0.0,50000.0
Full CoRe-WM,freeway,0,,0.0,60000.0
Full CoRe-WM,freeway,0,,0.1,70000.0
Full CoRe-WM,freeway,0,,0.0,80000.0
Full CoRe-WM,freeway,0,,0.0,90000.0
Full CoRe-WM,freeway,0,,0.0,100000.0
Full CoRe-WM,freeway,1,,0.0,10000.0
Full CoRe-WM,freeway,1,,0.0,20000.0
Full CoRe-WM,freeway,1,,0.0,30000.0
Full CoRe-WM,freeway,1,,0.0,40000.0
Full CoRe-WM,freeway,1,,0.0,50000.0
Full CoRe-WM,freeway,1,,0.0,60000.0
Full CoRe-WM,freeway,1,,0.1,70000.0
Full CoRe-WM,freeway,1,,0.0,80000.0
Full CoRe-WM,freeway,1,,0.0,90000.0
Full CoRe-WM,freeway,1,,0.0,100000.0
Full CoRe-WM,freeway,2,,0.0,10000.0
Full CoRe-WM,freeway,2,,0.0,20000.0
Full CoRe-WM,freeway,2,,0.0,30000.0
Full CoRe-WM,freeway,2,,0.0,40000.0
Full CoRe-WM,freeway,2,,0.0,50000.0
Full CoRe-WM,freeway,2,,0.0,60000.0
Full CoRe-WM,freeway,2,,0.1,70000.0
Full CoRe-WM,freeway,2,,0.0,80000.0
Full CoRe-WM,freeway,2,,0.0,90000.0
Full CoRe-WM,freeway,2,,0.0,100000.0
Full CoRe-WM,freeway,3,,0.0,10000.0
Full CoRe-WM,freeway,3,,0.0,20000.0
Full CoRe-WM,freeway,3,,0.0,30000.0
Full CoRe-WM,freeway,3,,0.0,40000.0
Full CoRe-WM,freeway,3,,0.0,50000.0
Full CoRe-WM,freeway,3,,0.0,60000.0
Full CoRe-WM,freeway,3,,0.1,70000.0
Full CoRe-WM,freeway,3,,0.0,80000.0
Full CoRe-WM,freeway,3,,0.0,90000.0
Full CoRe-WM,freeway,3,,0.0,100000.0
Full CoRe-WM,freeway,4,,0.0,10000.0
Full CoRe-WM,freeway,4,,0.0,20000.0
Full CoRe-WM,freeway,4,,0.0,30000.0
Full CoRe-WM,freeway,4,,0.0,40000.0
Full CoRe-WM,freeway,4,,0.0,50000.0
Full CoRe-WM,freeway,4,,0.0,60000.0
Full CoRe-WM,freeway,4,,0.1,70000.0
Full CoRe-WM,freeway,4,,0.1,80000.0
Full CoRe-WM,freeway,4,,0.5,90000.0
Full CoRe-WM,freeway,4,,0.0,100000.0
Full CoRe-WM,frostbite,0,,123.0,10000.0
Full CoRe-WM,frostbite,0,,200.0,20000.0
Full CoRe-WM,frostbite,0,,199.0,30000.0
Full CoRe-WM,frostbite,0,,215.0,40000.0
Full CoRe-WM,frostbite,0,,227.0,50000.0
Full CoRe-WM,frostbite,0,,242.0,60000.0
Full CoRe-WM,frostbite,0,,248.0,70000.0
Full CoRe-WM,frostbite,0,,256.0,80000.0
Full CoRe-WM,frostbite,0,,292.0,90000.0
Full CoRe-WM,frostbite,0,,318.1,100000.0
Full CoRe-WM,frostbite,1,,16.0,10000.0
Full CoRe-WM,frostbite,1,,211.0,20000.0
Full CoRe-WM,frostbite,1,,214.0,30000.0
Full CoRe-WM,frostbite,1,,198.0,40000.0
Full CoRe-WM,frostbite,1,,459.0,50000.0
Full CoRe-WM,frostbite,1,,750.0,60000.0
Full CoRe-WM,frostbite,1,,675.0,70000.0
Full CoRe-WM,frostbite,1,,1362.0,80000.0
Full CoRe-WM,frostbite,1,,866.0,90000.0
Full CoRe-WM,frostbite,1,,2189.5,100000.0
Full CoRe-WM,frostbite,2,,73.0,10000.0
Full CoRe-WM,frostbite,2,,1181.0,20000.0
Full CoRe-WM,frostbite,2,,1494.0,30000.0
Full CoRe-WM,frostbite,2,,1424.0,40000.0
Full CoRe-WM,frostbite,2,,1223.0,50000.0
Full CoRe-WM,frostbite,2,,1819.0,60000.0
Full CoRe-WM,frostbite,2,,1375.0,70000.0
Full CoRe-WM,frostbite,2,,1955.0,80000.0
Full CoRe-WM,frostbite,2,,2362.0,90000.0
Full CoRe-WM,frostbite,2,,2242.6,100000.0
Full CoRe-WM,frostbite,3,,92.0,10000.0
Full CoRe-WM,frostbite,3,,210.0,20000.0
Full CoRe-WM,frostbite,3,,250.0,30000.0
Full CoRe-WM,frostbite,3,,232.0,40000.0
Full CoRe-WM,frostbite,3,,227.0,50000.0
Full CoRe-WM,frostbite,3,,383.0,60000.0
Full CoRe-WM,frostbite,3,,672.0,70000.0
Full CoRe-WM,frostbite,3,,2439.0,80000.0
Full CoRe-WM,frostbite,3,,2611.0,90000.0
Full CoRe-WM,frostbite,3,,2773.7,100000.0
Full CoRe-WM,frostbite,4,,129.0,10000.0
Full CoRe-WM,frostbite,4,,100.0,20000.0
Full CoRe-WM,frostbite,4,,217.0,30000.0
Full CoRe-WM,frostbite,4,,221.0,40000.0
Full CoRe-WM,frostbite,4,,252.0,50000.0
Full CoRe-WM,frostbite,4,,241.0,60000.0
Full CoRe-WM,frostbite,4,,272.0,70000.0
Full CoRe-WM,frostbite,4,,300.0,80000.0
Full CoRe-WM,frostbite,4,,345.0,90000.0
Full CoRe-WM,frostbite,4,,329.1,100000.0
Full CoRe-WM,gopher,0,,274.0,10000.0
Full CoRe-WM,gopher,0,,466.0,20000.0
Full CoRe-WM,gopher,0,,324.0,30000.0
Full CoRe-WM,gopher,0,,524.0,40000.0
Full CoRe-WM,gopher,0,,724.0,50000.0
Full CoRe-WM,gopher,0,,710.0,60000.0
Full CoRe-WM,gopher,0,,758.0,70000.0
Full CoRe-WM,gopher,0,,956.0,80000.0
Full CoRe-WM,gopher,0,,1076.0,90000.0
Full CoRe-WM,gopher,0,,1248.2,100000.0
Full CoRe-WM,gopher,1,,308.0,10000.0
Full CoRe-WM,gopher,1,,396.0,20000.0
Full CoRe-WM,gopher,1,,408.0,30000.0
Full CoRe-WM,gopher,1,,522.0,40000.0
Full CoRe-WM,gopher,1,,494.0,50000.0
Full CoRe-WM,gopher,1,,436.0,60000.0
Full CoRe-WM,gopher,1,,876.0,70000.0
Full CoRe-WM,gopher,1,,1058.0,80000.0
Full CoRe-WM,gopher,1,,1874.0,90000.0
Full CoRe-WM,gopher,1,,1622.2,100000.0
Full CoRe-WM,gopher,2,,294.0,10000.0
Full CoRe-WM,gopher,2,,512.0,20000.0
Full CoRe-WM,gopher,2,,424.0,30000.0
Full CoRe-WM,gopher,2,,482.0,40000.0
Full CoRe-WM,gopher,2,,504.0,50000.0
Full CoRe-WM,gopher,2,,770.0,60000.0
Full CoRe-WM,gopher,2,,836.0,70000.0
Full CoRe-WM,gopher,2,,1138.0,80000.0
Full CoRe-WM,gopher,2,,1682.0,90000.0
Full CoRe-WM,gopher,2,,1695.8,100000.0
Full CoRe-WM,gopher,3,,360.0,10000.0
Full CoRe-WM,gopher,3,,344.0,20000.0
Full CoRe-WM,gopher,3,,278.0,30000.0
Full CoRe-WM,gopher,3,,286.0,40000.0
Full CoRe-WM,gopher,3,,396.0,50000.0
Full CoRe-WM,gopher,3,,490.0,60000.0
Full CoRe-WM,gopher,3,,900.0,70000.0
Full CoRe-WM,gopher,3,,880.0,80000.0
Full CoRe-WM,gopher,3,,1254.0,90000.0
Full CoRe-WM,gopher,3,,1122.0,100000.0
Full CoRe-WM,gopher,4,,296.0,10000.0
Full CoRe-WM,gopher,4,,402.0,20000.0
Full CoRe-WM,gopher,4,,502.0,30000.0
Full CoRe-WM,gopher,4,,440.0,40000.0
Full CoRe-WM,gopher,4,,574.0,50000.0
Full CoRe-WM,gopher,4,,506.0,60000.0
Full CoRe-WM,gopher,4,,864.0,70000.0
Full CoRe-WM,gopher,4,,606.0,80000.0
Full CoRe-WM,gopher,4,,1080.0,90000.0
Full CoRe-WM,gopher,4,,1341.0,100000.0
Full CoRe-WM,hero,0,,0.0,10000.0
Full CoRe-WM,hero,0,,2966.5,20000.0
Full CoRe-WM,hero,0,,3033.0,30000.0
Full CoRe-WM,hero,0,,3006.0,40000.0
Full CoRe-WM,hero,0,,3140.0,50000.0
Full CoRe-WM,hero,0,,3273.0,60000.0
Full CoRe-WM,hero,0,,6539.0,70000.0
Full CoRe-WM,hero,0,,5996.0,80000.0
Full CoRe-WM,hero,0,,7484.0,90000.0
Full CoRe-WM,hero,0,,7436.25,100000.0
Full CoRe-WM,hero,1,,0.0,10000.0
Full CoRe-WM,hero,1,,2533.0,20000.0
Full CoRe-WM,hero,1,,2993.0,30000.0
Full CoRe-WM,hero,1,,3068.0,40000.0
Full CoRe-WM,hero,1,,3135.0,50000.0
Full CoRe-WM,hero,1,,3143.0,60000.0
Full CoRe-WM,hero,1,,3790.5,70000.0
Full CoRe-WM,hero,1,,4709.0,80000.0
Full CoRe-WM,hero,1,,7571.0,90000.0
Full CoRe-WM,hero,1,,7410.75,100000.0
Full CoRe-WM,hero,2,,0.0,10000.0
Full CoRe-WM,hero,2,,2832.5,20000.0
Full CoRe-WM,hero,2,,2973.0,30000.0
Full CoRe-WM,hero,2,,3138.0,40000.0
Full CoRe-WM,hero,2,,3328.5,50000.0
Full CoRe-WM,hero,2,,5567.5,60000.0
Full CoRe-WM,hero,2,,7427.0,70000.0
Full CoRe-WM,hero,2,,7537.0,80000.0
Full CoRe-WM,hero,2,,7530.0,90000.0
Full CoRe-WM,hero,2,,7571.25,100000.0
Full CoRe-WM,hero,3,,611.5,10000.0
Full CoRe-WM,hero,3,,2785.5,20000.0
Full CoRe-WM,hero,3,,2934.0,30000.0
Full CoRe-WM,hero,3,,3057.5,40000.0
Full CoRe-WM,hero,3,,3456.0,50000.0
Full CoRe-WM,hero,3,,3129.0,60000.0
Full CoRe-WM,hero,3,,3092.5,70000.0
Full CoRe-WM,hero,3,,7474.5,80000.0
Full CoRe-WM,hero,3,,7528.5,90000.0
Full CoRe-WM,hero,3,,7552.5,100000.0
Full CoRe-WM,hero,4,,829.5,10000.0
Full CoRe-WM,hero,4,,2827.5,20000.0
Full CoRe-WM,hero,4,,2605.0,30000.0
Full CoRe-WM,hero,4,,3228.5,40000.0
Full CoRe-WM,hero,4,,3137.0,50000.0
Full CoRe-WM,hero,4,,2980.0,60000.0
Full CoRe-WM,hero,4,,4264.0,70000.0
Full CoRe-WM,hero,4,,7429.0,80000.0
Full CoRe-WM,hero,4,,7543.0,90000.0
Full CoRe-WM,hero,4,,7539.5,100000.0
Full CoRe-WM,jamesbond,0,,0.0,10000.0
Full CoRe-WM,jamesbond,0,,65.0,20000.0
Full CoRe-WM,jamesbond,0,,85.0,30000.0
Full CoRe-WM,jamesbond,0,,115.0,40000.0
Full CoRe-WM,jamesbond,0,,70.0,50000.0
Full CoRe-WM,jamesbond,0,,270.0,60000.0
Full CoRe-WM,jamesbond,0,,395.0,70000.0
Full CoRe-WM,jamesbond,0,,225.0,80000.0
Full CoRe-WM,jamesbond,0,,515.0,90000.0
Full CoRe-WM,jamesbond,0,,781.0,100000.0
Full CoRe-WM,jamesbond,1,,15.0,10000.0
Full CoRe-WM,jamesbond,1,,75.0,20000.0
Full CoRe-WM,jamesbond,1,,155.0,30000.0
Full CoRe-WM,jamesbond,1,,160.0,40000.0
Full CoRe-WM,jamesbond,1,,305.0,50000.0
Full CoRe-WM,jamesbond,1,,205.0,60000.0
Full CoRe-WM,jamesbond,1,,285.0,70000.0
Full CoRe-WM,jamesbond,1,,240.0,80000.0
Full CoRe-WM,jamesbond,1,,145.0,90000.0
Full CoRe-WM,jamesbond,1,,260.5,100000.0
Full CoRe-WM,jamesbond,2,,25.0,10000.0
Full CoRe-WM,jamesbond,2,,5.0,20000.0
Full CoRe-WM,jamesbond,2,,75.0,30000.0
Full CoRe-WM,jamesbond,2,,100.0,40000.0
Full CoRe-WM,jamesbond,2,,105.0,50000.0
Full CoRe-WM,jamesbond,2,,160.0,60000.0
Full CoRe-WM,jamesbond,2,,240.0,70000.0
Full CoRe-WM,jamesbond,2,,225.0,80000.0
