method,game,seed,bin,return
CoRe-WM old,road_runner,3,14,12480.0
CoRe-WM old,road_runner,3,15,12960.0
CoRe-WM old,road_runner,3,16,12960.0
CoRe-WM old,road_runner,3,17,13950.0
CoRe-WM old,road_runner,3,18,14520.0
CoRe-WM old,road_runner,3,19,13700.0
CoRe-WM old,road_runner,4,0,14.285714285714286
CoRe-WM old,road_runner,4,1,221.42857142857142
CoRe-WM old,road_runner,4,2,830.0
CoRe-WM old,road_runner,4,3,1236.3636363636363
CoRe-WM old,road_runner,4,4,4077.777777777778
CoRe-WM old,road_runner,4,5,8600.0
CoRe-WM old,road_runner,4,6,10333.333333333334
CoRe-WM old,road_runner,4,7,11620.0
CoRe-WM old,road_runner,4,8,13450.0
CoRe-WM old,road_runner,4,9,14060.0
CoRe-WM old,road_runner,4,10,14316.666666666666
CoRe-WM old,road_runner,4,11,14880.0
CoRe-WM old,road_runner,4,12,15675.0
CoRe-WM old,road_runner,4,13,15320.0
CoRe-WM old,road_runner,4,14,15040.0
CoRe-WM old,road_runner,4,15,14700.0
CoRe-WM old,road_runner,4,16,15180.0
CoRe-WM old,road_runner,4,17,15060.0
CoRe-WM old,road_runner,4,18,13740.0
CoRe-WM old,road_runner,4,19,14860.0
CoRe-WM old,seaquest,0,0,64.0
CoRe-WM old,seaquest,0,1,68.0
CoRe-WM old,seaquest,0,2,212.0
CoRe-WM old,seaquest,0,3,288.0
CoRe-WM old,seaquest,0,4,350.0
CoRe-WM old,seaquest,0,5,700.0
CoRe-WM old,seaquest,0,6,830.0
CoRe-WM old,seaquest,0,7,746.6666666666666
CoRe-WM old,seaquest,0,8,710.0
CoRe-WM old,seaquest,0,9,450.0
CoRe-WM old,seaquest,0,10,405.0
CoRe-WM old,seaquest,0,11,486.6666666666667
CoRe-WM old,seaquest,0,12,586.6666666666666
CoRe-WM old,seaquest,0,13,480.0
CoRe-WM old,seaquest,0,14,540.0
CoRe-WM old,seaquest,0,15,686.6666666666666
CoRe-WM old,seaquest,0,16,413.3333333333333
CoRe-WM old,seaquest,0,17,480.0
CoRe-WM old,seaquest,0,18,506.6666666666667
CoRe-WM old,seaquest,0,19,486.6666666666667
CoRe-WM old,seaquest,1,0,100.0
CoRe-WM old,seaquest,1,1,65.45454545454545
CoRe-WM old,seaquest,1,2,176.66666666666666
CoRe-WM old,seaquest,1,3,243.33333333333334
CoRe-WM old,seaquest,1,4,228.0
CoRe-WM old,seaquest,1,5,395.0
CoRe-WM old,seaquest,1,6,308.0
CoRe-WM old,seaquest,1,7,480.0
CoRe-WM old,seaquest,1,8,425.0
CoRe-WM old,seaquest,1,9,455.0
CoRe-WM old,seaquest,1,10,405.0
CoRe-WM old,seaquest,1,11,410.0
CoRe-WM old,seaquest,1,12,324.0
CoRe-WM old,seaquest,1,13,290.0
CoRe-WM old,seaquest,1,14,455.0
CoRe-WM old,seaquest,1,15,430.0
CoRe-WM old,seaquest,1,16,380.0
CoRe-WM old,seaquest,1,17,300.0
CoRe-WM old,seaquest,1,18,348.0
CoRe-WM old,seaquest,1,19,405.0
CoRe-WM old,seaquest,2,0,80.0
CoRe-WM old,seaquest,2,1,84.0
CoRe-WM old,seaquest,2,2,264.0
CoRe-WM old,seaquest,2,3,335.0
CoRe-WM old,seaquest,2,4,288.0
CoRe-WM old,seaquest,2,5,373.3333333333333
CoRe-WM old,seaquest,2,6,613.3333333333334
CoRe-WM old,seaquest,2,7,485.0
CoRe-WM old,seaquest,2,8,304.0
CoRe-WM old,seaquest,2,9,385.0
CoRe-WM old,seaquest,2,10,400.0
CoRe-WM old,seaquest,2,11,320.0
CoRe-WM old,seaquest,2,12,553.3333333333334
CoRe-WM old,seaquest,2,13,385.0
CoRe-WM old,seaquest,2,14,480.0
CoRe-WM old,seaquest,2,15,350.0
CoRe-WM old,seaquest,2,16,475.0
CoRe-WM old,seaquest,2,17,360.0
CoRe-WM old,seaquest,2,18,405.0
CoRe-WM old,seaquest,2,19,480.0
CoRe-WM old,seaquest,3,0,95.0
CoRe-WM old,seaquest,3,1,56.36363636363637
CoRe-WM old,seaquest,3,2,220.0
CoRe-WM old,seaquest,3,3,290.0
CoRe-WM old,seaquest,3,4,276.6666666666667
CoRe-WM old,seaquest,3,5,316.0
CoRe-WM old,seaquest,3,6,226.66666666666666
CoRe-WM old,seaquest,3,7,268.0
CoRe-WM old,seaquest,3,8,293.3333333333333
CoRe-WM old,seaquest,3,9,292.0
CoRe-WM old,seaquest,3,10,470.0
CoRe-WM old,seaquest,3,11,320.0
CoRe-WM old,seaquest,3,12,485.0
CoRe-WM old,seaquest,3,13,372.0
CoRe-WM old,seaquest,3,14,332.0
CoRe-WM old,seaquest,3,15,320.0
CoRe-WM old,seaquest,3,16,380.0
CoRe-WM old,seaquest,3,17,344.0
CoRe-WM old,seaquest,3,18,284.0
CoRe-WM old,seaquest,3,19,324.0
CoRe-WM old,seaquest,4,0,100.0
CoRe-WM old,seaquest,4,1,113.33333333333333
CoRe-WM old,seaquest,4,2,350.0
CoRe-WM old,seaquest,4,3,295.0
CoRe-WM old,seaquest,4,4,328.0
CoRe-WM old,seaquest,4,5,308.0
CoRe-WM old,seaquest,4,6,380.0
CoRe-WM old,seaquest,4,7,550.0
CoRe-WM old,seaquest,4,8,510.0
CoRe-WM old,seaquest,4,9,375.0
CoRe-WM old,seaquest,4,10,486.6666666666667
CoRe-WM old,seaquest,4,11,435.0
CoRe-WM old,seaquest,4,12,453.3333333333333
CoRe-WM old,seaquest,4,13,428.0
CoRe-WM old,seaquest,4,14,533.3333333333334
CoRe-WM old,seaquest,4,15,360.0
CoRe-WM old,seaquest,4,16,506.6666666666667
CoRe-WM old,seaquest,4,17,330.0
CoRe-WM old,seaquest,4,18,260.0
CoRe-WM old,seaquest,4,19,360.0
CoRe-WM old,up_n_down,0,0,282.0
CoRe-WM old,up_n_down,0,1,757.5
CoRe-WM old,up_n_down,0,2,2510.0
CoRe-WM old,up_n_down,0,3,2208.0
CoRe-WM old,up_n_down,0,4,1638.3333333333333
CoRe-WM old,up_n_down,0,5,2486.6666666666665
CoRe-WM old,up_n_down,0,6,2486.25
CoRe-WM old,up_n_down,0,7,2896.0
CoRe-WM old,up_n_down,0,8,4322.5
CoRe-WM old,up_n_down,0,9,17635.0
CoRe-WM old,up_n_down,0,10,23680.0
CoRe-WM old,up_n_down,0,13,160170.0
CoRe-WM old,up_n_down,0,15,41625.0
CoRe-WM old,up_n_down,0,19,89770.0
CoRe-WM old,up_n_down,1,0,446.0
CoRe-WM old,up_n_down,1,1,754.0
CoRe-WM old,up_n_down,1,2,1467.0
CoRe-WM old,up_n_down,1,3,1616.6666666666667
CoRe-WM old,up_n_down,1,4,622.5
CoRe-WM old,up_n_down,1,5,1536.25
CoRe-WM old,up_n_down,1,6,1981.25
CoRe-WM old,up_n_down,1,7,2108.3333333333335
CoRe-WM old,up_n_down,1,8,2657.1428571428573
CoRe-WM old,up_n_down,1,9,2470.0
CoRe-WM old,up_n_down,1,10,2488.5714285714284
CoRe-WM old,up_n_down,1,11,2684.285714285714
CoRe-WM old,up_n_down,1,12,2117.1428571428573
CoRe-WM old,up_n_down,1,13,4316.666666666667
CoRe-WM old,up_n_down,1,15,76870.0
CoRe-WM old,up_n_down,1,16,15180.0
CoRe-WM old,up_n_down,1,17,70520.0
CoRe-WM old,up_n_down,1,19,44890.0
CoRe-WM old,up_n_down,2,0,468.8888888888889
CoRe-WM old,up_n_down,2,1,514.0
CoRe-WM old,up_n_down,2,2,1358.3333333333333
CoRe-WM old,up_n_down,2,3,1778.0
CoRe-WM old,up_n_down,2,4,2045.0
CoRe-WM old,up_n_down,2,5,2136.0
CoRe-WM old,up_n_down,2,6,2055.0
CoRe-WM old,up_n_down,2,7,1984.0
CoRe-WM old,up_n_down,2,8,3356.0
CoRe-WM old,up_n_down,2,9,4410.0
CoRe-WM old,up_n_down,2,10,64410.0
CoRe-WM old,up_n_down,2,11,18045.0
CoRe-WM old,up_n_down,2,12,45720.0
CoRe-WM old,up_n_down,2,18,236940.0
CoRe-WM old,up_n_down,2,19,33460.0
CoRe-WM old,up_n_down,3,0,483.0
CoRe-WM old,up_n_down,3,1,891.25
CoRe-WM old,up_n_down,3,2,1295.0
CoRe-WM old,up_n_down,3,3,1477.142857142857
CoRe-WM old,up_n_down,3,4,1256.3636363636363
CoRe-WM old,up_n_down,3,5,1433.0
CoRe-WM old,up_n_down,3,6,2018.5714285714287
CoRe-WM old,up_n_down,3,7,2860.0
CoRe-WM old,up_n_down,3,8,2764.285714285714
CoRe-WM old,up_n_down,3,9,2196.6666666666665
CoRe-WM old,up_n_down,3,10,3645.714285714286
CoRe-WM old,up_n_down,3,11,2950.0
CoRe-WM old,up_n_down,3,12,4220.0
CoRe-WM old,up_n_down,3,13,3754.285714285714
CoRe-WM old,up_n_down,3,14,4586.666666666667
CoRe-WM old,up_n_down,3,15,5504.0
CoRe-WM old,up_n_down,3,16,3875.0
CoRe-WM old,up_n_down,3,17,3905.0
CoRe-WM old,up_n_down,3,18,2850.0
CoRe-WM old,up_n_down,3,19,4413.333333333333
CoRe-WM old,up_n_down,4,0,304.0
CoRe-WM old,up_n_down,4,1,758.8888888888889
CoRe-WM old,up_n_down,4,2,1152.857142857143
CoRe-WM old,up_n_down,4,3,1687.142857142857
CoRe-WM old,up_n_down,4,4,1374.2857142857142
CoRe-WM old,up_n_down,4,5,4725.0
CoRe-WM old,up_n_down,4,6,2728.0
CoRe-WM old,up_n_down,4,7,1722.5
CoRe-WM old,up_n_down,4,8,2091.6666666666665
CoRe-WM old,up_n_down,4,9,3536.0
CoRe-WM old,up_n_down,4,10,2231.4285714285716
CoRe-WM old,up_n_down,4,11,3775.0
CoRe-WM old,up_n_down,4,12,2746.6666666666665
CoRe-WM old,up_n_down,4,13,3237.1428571428573
CoRe-WM old,up_n_down,4,14,2828.5714285714284
CoRe-WM old,up_n_down,4,15,2530.0
CoRe-WM old,up_n_down,4,16,3636.6666666666665
CoRe-WM old,up_n_down,4,17,3768.5714285714284
CoRe-WM old,up_n_down,4,18,3615.0
CoRe-WM old,up_n_down,4,19,4000.0
