game,checkpoint,episodes,mean,checkpoint_hash,training_seed,evaluation_seed
kangaroo,60000,10,600.0,428d3b319401a656d2dd2161160dea7d07174dfa6c4c39bf515cfa9e7bbfa2e4,2,0
kangaroo,70000,10,600.0,e102404f739810e635e6085a09a0c5631e1a4e837eed4be39ddba393658f2844,2,0
kangaroo,80000,10,920.0,85bc3ef3419291f51dca7851821af656ccf80c74b0a2919dfa646beb3d067401,2,0
kangaroo,90000,10,1860.0,a8482aa5d6853fa25463d7b103fa30f8eee7fbf7207b281c66ed365ad35caf78,2,0
kangaroo,100000,100,2080.0,5354737dd04b37d8350df5448ec806c2e1f227b80ab476d773efc786f15c1a94,2,0
krull,10000,10,2548.0,5e59f019ccffc0b392b3e08309118347165191cf3a97c368817ad275d922fc18,2,0
krull,20000,10,2406.0,d59e603604f17341d6ce841fe9264955a7f881c634a5de18436f0731ccc4fab5,2,0
krull,30000,10,5486.0,bef14d113baa90cff8a58a63802c75d2ff4cfd64a0e8ab8ab81d9c85cb666bfe,2,0
krull,40000,10,5850.0,d53ff8cfc2dcd7204650f3b3326da4280f5da09d074337260092e6172c6fd86b,2,0
krull,50000,10,5536.0,7f9983b5714dc50512b2a101ffc5b894fda8d22e01d4cded00e2a85324532a38,2,0
krull,60000,10,7772.0,f9754d6ce6fc3c188b15840c2c221ee781eadbd0dbcfbc1a754f400d47359c55,2,0
krull,70000,10,7805.0,e846058f002559c789ca7b765b62a7ee44468ff5e37e43d215ba0d26e985c511,2,0
krull,80000,10,7264.0,382120dfea8df677358a935e622c8c4a0281154327388f2e341c053a9b45a77c,2,0
krull,90000,10,8211.0,66fd222d8d10d4351a2a2b8214feb0b82eba503dd28247337353869147a74d50,2,0
krull,100000,100,7899.8,07406f470590a7ba9993027cae0d9ca304258e518aac7a816dbe225424c0eaa7,2,0
kung_fu_master,10000,10,730.0,f011b5d7443f50737ae928a83ef9231971770cbf171b8f48c26aa5bf169b05b1,2,0
kung_fu_master,20000,10,9760.0,afa0ad1d55bf1ba9504f35ba627ab154604de786d52fa76de49a3a25deaff4ec,2,0
kung_fu_master,30000,10,8490.0,c90d9ddfff49faf1dcf103da3e6a750d9cc04cd575261d5130687f9796eb9ed9,2,0
kung_fu_master,40000,10,8290.0,efd60bb9324a636efca50f8dda37d179c5af42fb77ac33008f5e5aed58629d4b,2,0
kung_fu_master,50000,10,7740.0,aa19e3dae599770a95b64a5a2003b0fa042fe12cf9c2ee0d9692629c631b4794,2,0
kung_fu_master,60000,10,5730.0,f974984dac4565c95243a63a2e0826633088f4c6c73ae3793c2dd70df4f113b0,2,0
kung_fu_master,70000,10,7810.0,28b17cf9c5e927e089fa2bbc1a17d587fa07fe53219b4145561ee8a6bf92a471,2,0
kung_fu_master,80000,10,10470.0,f78cffa50b79b187765e9df4bb7ada0e8d283dfbd425f745282f082e173aa021,2,0
kung_fu_master,90000,10,9760.0,bc91b8479e7d1ab68c27884eeeb4c397002faf6fbaa90b1df1df6cedf78c7f7e,2,0
kung_fu_master,100000,100,9975.0,acabe734cd358015da853a087d835d0962090e450426acad59556876a35a851a,2,0
ms_pacman,10000,10,570.0,23f7272d28427a6bfe908bf23840cc1084f4443fcf92496977b163f9bc62d791,2,0
ms_pacman,20000,10,541.0,a887428016cb947b01123d5fd58e39dc0c7a5ee74c96aba6b7ce3cb0a2f7b165,2,0
ms_pacman,30000,10,505.0,6555fc45294c2b206966be6b05854acf00fba9a6c598db3c11063ed295a6ba46,2,0
ms_pacman,40000,10,724.0,0691421df3741460e4ac89e82ceb6cb79a4583263e17c8ad37189033a277404e,2,0
ms_pacman,50000,10,938.0,9d0e941dad804874218df1719252c652673148cd34848aefc4df99b969d53c99,2,0
ms_pacman,60000,10,792.0,9e8dca381154873b157a131d9b718803cf51c2f9c94948580a73badeb695b99d,2,0
ms_pacman,70000,10,945.0,7ab03e70824771673295336c22cc5d5bf81e9ded623815bd0dfd20257c0acde5,2,0
ms_pacman,80000,10,1006.0,bab1300285fa505677be33213ad19eda35cbb5c2c4465a30dfb190b3ae00cc0c,2,0
ms_pacman,90000,10,953.0,c453c7058f59661ee33baba322bdf6d330cd2564fd16e2cbca2b097c17ede2a2,2,0
ms_pacman,100000,100,971.5,f9b2181d15cf980a623aeba9ab05525eaddb2efb9cbd930ae572cc5becd3b4d0,2,0
pong,10000,10,-20.7,d5937d62aadb0c88de76ea97c6abe46e2794724372366bae5fa270dfea6fa519,2,0
pong,20000,10,-20.6,b805fed020af7ecb6c4fc484892b5974ec194c7af03bdbdab09771e3dfda74c1,2,0
pong,30000,10,-19.5,276673bbcbe7be4496585fae9ef93ccf93cfcbb0b2b55f46150b0140c178aea1,2,0
pong,40000,10,-18.2,95cc8ba10adf983e53105db89ce17789d92722ae210cc38915c079183cae4b0f,2,0
pong,50000,10,-16.8,97480a36feb984448f8f4c41559577b03bff5b3f373a0c8b9aab1fc1664db94d,2,0
pong,60000,10,-15.8,6b7eb4198c86ebfff3111c407de681535ec35ffc0961eef7297c4d5eb9bc4ca7,2,0
pong,70000,10,-15.1,4f6c9cead5d8e9fd60601a8d643572c0e6b70f477f16d1648cf0b433f044817b,2,0
pong,80000,10,-11.3,9cfe3018c2656090413957db674fd593ebde9da18820d61caefa3ce465054100,2,0
pong,90000,10,-6.3,5dd7bfa8a9208615e84bcd20ede5d7b2095d6d2699a803b3ac805ea090686476,2,0
pong,100000,100,-3.89,2615c24d31e0e312094ad3eae1f07ad338d08fafc0449af0081ab68381970541,2,0
private_eye,10000,10,3021.1,3969709e18cecd57647b5d35d499ea80e74c97a9c577e2067739b995610c9626,2,0
private_eye,20000,10,552.6,82286a56372a36ead9291ed670ba5a9ae9efc0818ed869d7ecf0f4a145573983,2,0
private_eye,30000,10,100.0,00694e0e6d6fd431e900c606f2215f40cdc979f29ce219ceaad2a9613616cbe7,2,0
private_eye,40000,10,100.0,d8dd016b2829cfb274320554c8404847000b8c8c4a338f2c1dbd846d5d85174d,2,0
private_eye,50000,10,76.5,7ed7d9d02f84c520628cc4c4f16eef1f5fb2d6a0158ca8af1d8cc6dcff6b1e55,2,0
private_eye,60000,10,4396.8,1a70839b8aebbedb64d54e87f2c30936392afcba840fe62ad185319136b2bc1a,2,0
private_eye,70000,10,100.0,f5aa5c7c5a1cf9dc045dc8ff7e7d8d676ffb228a0395c24d491cab18e1e0eeaf,2,0
private_eye,80000,10,3666.0,9eaa998806144dbfbae372f70a14e28b6076d4982510c5d9e89a9eb3065e1a42,2,0
private_eye,90000,10,4280.7,bcb232dd5d2ec950965ebbf28f77c5040ec017370d38820e776ecef19bb7655f,2,0
private_eye,100000,100,4036.51,25b66f33e3ff33db1a5bbe19483fa33d648aac51661cb558ca76083f8cf2a5fe,2,0
qbert,10000,10,265.0,bf392cae7adfbc7b87739ceba3986ad0d4d4aaccf517459c05abdbde90ea831a,2,0
qbert,20000,10,325.0,57b89b877611a81a573455631ec54023b689673484ed970d75537446f797f15f,2,0
qbert,30000,10,495.0,c927481c2051734026a08e4b37be5596124cd8f726d7e4dca10bff7a174d4c09,2,0
qbert,40000,10,347.5,43c5fef2298dec1322df9b4a2d33be4aa68e4b221946c26a4a0a743d65611dcb,2,0
qbert,50000,10,485.0,cd6bf22ac9cb2d4af94086aadc3f69b78ff55fdcd831de5d772d2d5f97263c03,2,0
qbert,60000,10,670.0,81e59daf2c345ffa7949d26d0f86172937777a6d35a4256c1d8ea2bc48118be2,2,0
qbert,70000,10,730.0,d08d9c09c7b896d431c3731cdb7fc99ee619ba18aa0e21766607eb0d7b8269a4,2,0
qbert,80000,10,787.5,3e22727075ac2120bb183e6ba033e41bab236987edb6d355046ece286f789d72,2,0
qbert,90000,10,735.0,f8f703ebbb628385aecdc36c611af73b0a958a8f2d488a2e574e354e1abefe16,2,0
qbert,100000,100,782.25,ce5fe23ae59c6e526567d0421b90d21b4c21508e1f384f87474b3dd704d89e3b,2,0
road_runner,10000,10,1880.0,d3209da6f38554d18825a0163ac82d4dc98721a79b981b00514ec67c73db1d47,2,0
road_runner,20000,10,800.0,2f9ec97f1c954cd414662a2cf6e564a14cfa547ca8c4157a3faf8a40c104bdb5,2,0
road_runner,30000,10,3650.0,c7beb04d7125565ec915d64b7abc7d28966c23bbf98d357280673ca82f393577,2,0
road_runner,40000,10,4390.0,17d4b677942b09cbe35be80af825d233ffaab829410fd3690025ba397b82eed4,2,0
road_runner,50000,10,5350.0,74bbb53b3315cd6022c4e90567fc747b86d0d0b4e06ce95da7803a999309f0eb,2,0
road_runner,60000,10,6770.0,b452420bb02e36ec585eb355e55d49dc53aff0e8f3e3e5b29f796df04e65276c,2,0
road_runner,70000,10,8290.0,697bff7a6dc5d55fc3a3c584b3e0476365db16e599326027b40486f1a4a4dbd1,2,0
road_runner,80000,10,7270.0,24f19ccb5cbe539820674edb4d25b9ec6f8e73390eaa07d95bb0e7ed27477efe,2,0
road_runner,90000,10,8810.0,454d2005e81a03effcb93a998d6f949a63b3b8a81657757575c75d12b5f6ff08,2,0
road_runner,100000,100,9565.0,90edb463473b529fd0f5f359e0b358325a53a2b944b205db65e87b700dc1c9c0,2,0
seaquest,10000,10,256.0,c2090ed173d097eb3a0f0b3e351926f69f60e6d6663f49999aaf4b9f9f777a7c,2,0
seaquest,20000,10,226.0,5afa04e5ae2fa955f2b662e4ff81ec477c1c9a6e61472f735b7308066c60e6c0,2,0
seaquest,30000,10,328.0,1d7a801d60883352abd4dce74cc92a5bb6a8fbbc8954f280840ba6b5d99c4235,2,0
seaquest,40000,10,508.0,dfc2e8746bac1480919eb98c90c4c0853a1595041f77122652ccc54d656f7ac9,2,0
seaquest,50000,10,726.0,70fca29c4813fa13c53887fe978f333ccd69add10234839d71ccf9d1c758b48e,2,0
seaquest,60000,10,528.0,8a7613ab641dcbde0d1f9044cb0795b0d840b60f7263b9d18e27d92fc41ae7d6,2,0
seaquest,70000,10,550.0,9b21e727402ff45598e7b8d1941f4d00670eb04882e546b4e68529d7ddd5ce62,2,0
seaquest,80000,10,432.0,ac459d9fcc636abd5c4d98bed057b7ab49ee1db30955f37af2c698286f4a158a,2,0
seaquest,90000,10,628.0,d13a43cabd2b05bbf3fb0600420f5ea3960d76d2fc05fd7690cab91d7b026477,2,0
seaquest,100000,100,464.6,e03a1383d6173aba1f6766fb13cb5ee9e5b85b19b4a49971ef1af6e38558502b,2,0
up_n_down,10000,10,1388.0,a2e363d66413a736ac5d401c90d548c57989e39b704f934192e6e4976f5684bf,2,0
up_n_down,20000,10,26179.0,dd21b9fa0d5dade208f84424d5ea7ce39518245a7f3c2ee6ee98aa85242d306d,2,0
up_n_down,30000,10,41125.0,a581be11f7ca41366160de883550f45d7b2872b559151193c54480efd1a92171,2,0
up_n_down,40000,10,116174.0,72a35965309160ea22d4881edd9713888be2daf93fa3285c327481dbcdccb857,2,0
up_n_down,50000,10,76266.0,8f6340929abb35f0d32e437c4751b911218333d40c839695d1694f967cd2c4b7,2,0
up_n_down,60000,10,86537.0,665a0fabaa4dcce53894c7b164365f6d007ccf7203f0434364c55c213ec59c51,2,0
up_n_down,70000,10,115852.0,735211db8d464f53b62e132ed92d3c639cc91443c7f40ec2dfdc2a3cc334e85e,2,0
up_n_down,80000,10,107908.0,ee557b7a6b046a769ff407c510c2e9176e7aade70dd53d4cca6b8dfdba2761f2,2,0
up_n_down,90000,10,74094.0,f21ba5f81aa6aecbdea817c4950a014931b31d94f69daff0a4e4d60f3f823829,2,0
up_n_down,100000,100,97739.8,7cf2736d8ee567e277a3d75a8dd0380d47cba13f1537b4eff9c9b16a7f64c741,2,0
alien,10000,10,270.0,29ae5679ec49a4eb795ffee84ff02386950c43db360a7c182e1350e19a03f5e1,3,0
alien,20000,10,184.0,a48837448ad881b6f3825b2042a30d26008cbb7718d5f61c970733d8b5eb0a16,3,0
alien,30000,10,294.0,389cbbf57ded633fa725bc990a9dfcd8af883447d09474ff4f33e09f45aecc67,3,0
alien,40000,10,739.0,47a05024e16a9d35b00735774d3050e6e64885f24b37f418e72dedb1399dbac1,3,0
alien,50000,10,360.0,29420568f2fc9cfd9470dda5694c3013ce18b5afe91521ef3d6873b604b78a9f,3,0
alien,60000,10,654.0,c986851bb05cad2e95e46bb95a639fad92ec9c3da7cacca4dae08ff5398791f8,3,0
alien,70000,10,368.0,2f23447578bd2963982ac0da416a115b0d1268105e323f1f28c80673c9d0a295,3,0
alien,80000,10,665.0,e44b568628c28338f492f4c86c98af66640deed4cb923a761de7d12a6a9604e1,3,0
alien,90000,10,884.0,7e51d63c4ade2c4a366f5503971ba57b26f8b583fdbd57790a7f6a25eac3f4ee,3,0
alien,100000,100,911.1,aaf2647326635636b58bac171bab739cb3dfd3fe2a4e484773845a4e0dc2b253,3,0
amidar,10000,10,22.6,287d8bbb06ca99e545ae707cbabdabb36c3d5182db59bd8f648ddcd11fab5c89,3,0
amidar,20000,10,43.6,1d7e5aaae486828de57069a91673c2ab3bbaa143b178be079e78413877f4fddb,3,0
amidar,30000,10,80.4,581c0b06d401b2634f601e0d5c01b9e41a8ff23efb55ef1de0fdd22b0eac9d69,3,0
amidar,40000,10,46.8,ccc752bbc6cf1b1f0b9d8524d6ca082c0db9009cac52297760dc75fb1b4c575a,3,0
amidar,50000,10,69.1,28b62ae95c3a1b22334b5f56becc4f9b509518641bcc1fc841c3b2a049a4819b,3,0
amidar,60000,10,50.4,a6df0f114c982150b120785f47301b04704a7b952505b0ceabbbb48303cc45ff,3,0
amidar,70000,10,71.3,7f6620823022f2c65f3e8aa5d1f08ec5d27d9ce2561fa4132437a86a1f0a9420,3,0
amidar,80000,10,83.1,dd2fe5f0480e3987a316fa597920572a52771a0094b5330d4b0e48cb3d00c716,3,0
amidar,90000,10,80.4,8adafc3a217a883e1e5dc5ad175c4a398a647ec6c3cb3c0e30a351a9832576e4,3,0
amidar,100000,100,116.1,df80110a226104da18559156b4322cec42ba548c8fa855978849e55c4c2b72a3,3,0
assault,10000,10,205.8,4e24cc464d71dd6dfafeed56e8147f7927d96d22b2ff260d9706867c054db04a,3,0
assault,20000,10,277.2,61c48fd0c68e5d880dbcd9e1cd66f6bed584d435b43695c88b687746c1c2d793,3,0
assault,30000,10,352.8,a5b47f2641c190d20dfbf01b9803163578b8b9b5a641f25c18c53686c15ce52f,3,0
assault,40000,10,533.4,69d553867396fa34423734e8ebce475ef1522ae0c04efb914bfe91224c84068c,3,0
assault,50000,10,611.1,b59bba8ff55302bbd1c72a1d3a49d2f15481c39821fdeccdd3a4041f304cb587,3,0
assault,60000,10,497.7,db2111473751a592deb34aab3b4ac24f402b71712457f556323787dbd783e981,3,0
assault,70000,10,619.5,be438229f578a9addb9384dcce7ac06ee55fea0dbbdc5e04b3bdb26e7843c2af,3,0
assault,80000,10,615.3,6fd02f67aba9eac2de382c8b96c4bf53729d2fdcedb7b7098677c85798c77808,3,0
assault,90000,10,583.8,32584f510dfbd1b1c92bc4528970af5a6a59dd20b251db69f762ef44b42b92fc,3,0
assault,100000,100,675.36,b7ee8e04e1ce415f59de9989284370073842cc8f4b81efd49ff2309a1e116910,3,0
asterix,10000,10,290.0,7c1cb4dda226afe18f4a3d7bfe2a7b412b622ffba0507b9997652fd82cce989e,3,0
asterix,20000,10,215.0,44abee92eb8ae62618a87c7bbc3bdb41858752e54b39e2c55f4b831c20b2ece1,3,0
asterix,30000,10,255.0,a43fd70f1d026592f89113e7d0b4a06a2d219bf96e1d3ec7152d60283d5ae3f0,3,0
asterix,40000,10,325.0,321badd3124b79a205f89c30bfb0eff4de661b747c42058e4b95955cb56ffd3e,3,0
asterix,50000,10,455.0,aa8d9008bbf8b4c4db360ffd53e1b8591ce11e00e018e76cde8c6244c41e85c7,3,0
asterix,60000,10,360.0,a8083eb71dc8fc52ebfdca23b83bb23ebe064903af2a535ae057e70c790a9403,3,0
asterix,70000,10,380.0,039881e678b252f38fc694af4068413a076105d168c8a2f7feabad7d52a70fca,3,0
asterix,80000,10,500.0,b0e18248d5497164ec0cad2337f3d43fde2e6e5bfd8fe482351d2ee983d1acfc,3,0
asterix,90000,10,465.0,c56e855b65b9674b3830deaf439f86e0323542fb1334a77942682b210563cea1,3,0
asterix,100000,100,482.5,33a792f94b2d86b5d3570dddd6c2a8d6140e27e4ef2bd9c54ea51ad04a2921f1,3,0
bank_heist,10000,10,0.0,d39f266dd37f28d2dbf218cb0978a40477bd2b8d4fbd731563046b3ecd720333,3,0
bank_heist,20000,10,13.0,859792a7ce1890fc6c45cfa239c803f243c4bca7f03f083c093982bbb5d8e5a7,3,0
bank_heist,30000,10,5.0,c2e22af053a17c442b70e1b7fdca2f5f5074a00f0657912c8c7263bba39d425e,3,0
bank_heist,40000,10,15.0,5260e104e67595460ce6fc29f4f9c2429c2b35f3c21628b5b3951f37d8092356,3,0
bank_heist,50000,10,15.0,986a00ff6b9c55b913eb8fe5e9b201298d67d7cffb8e4c62a070c4ebc1f5e46d,3,0
bank_heist,60000,10,32.0,01f00c316b09e9dcc953d6c9f920daa4170a7b1dafe8f890e0eec3aadd26ce6f,3,0
bank_heist,70000,10,13.0,180970112d42137b5a3197990220df5afc526e14581e209c8a4340140b07302d,3,0
bank_heist,80000,10,31.0,1cb058a16c92513fd69ae6d049b54cd32a63b31af2dcde7a558d12d314b23924,3,0
bank_heist,90000,10,37.0,d1753e84b5764778c8edf03721f72718f74633df2ce70baf88f3c0e6c37c7c05,3,0
bank_heist,100000,100,31.2,690146cbb90f52da2c3d4c52ed791a1ce6d58333942191bd9d10577c40fb07b1,3,0
battle_zone,10000,10,1900.0,93fcc0fa69e9855e139a01052566304dfffbeb3239835a61f42b48ef3134fe27,3,0
battle_zone,20000,10,1300.0,356ca506999d5e076c0a9da368ee0f0b4d6a17d24a5f9af5d50955952218ab65,3,0
battle_zone,30000,10,1500.0,2d8016c63bca1fe60fb9eddd2821600bb08d8abbf35189dc5545bfbc22914345,3,0
battle_zone,40000,10,9900.0,6519206abec85bcf869932de72c2cb384d4e51a863799573fafa853f4b2e84ef,3,0
battle_zone,50000,10,7600.0,abcd4197bdf3ea18a6d393295a4eabe68ebc4997dc3dabd71eed75e3a40d018b,3,0
battle_zone,60000,10,8600.0,d2de26e20afe8c76bc6f1ef695493157a3f3946ca4297d4779ef4f8731659f34,3,0
battle_zone,70000,10,13500.0,2eafc5c4ca9cddab014b1cdfcd4308129008613aee193ac83296b785cf2679d6,3,0
battle_zone,80000,10,12600.0,1b49e31677efd3d1751017f1246fd1b82e64008abdc958e01b8ae3a303afecff,3,0
battle_zone,90000,10,16500.0,7e2a49f85614d452a93f9cb4c7d8ed820daa3d50a7c1a9c55def65384aa024e3,3,0
battle_zone,100000,100,17390.0,01d2ea4f5cc6b44c2d0d66c31f101acc15642371b6c5d3f20366575542a1bcf2,3,0
boxing,10000,10,-1.7,08de955f1a0b352971e59dfd220dbe529a1fd5ade5f39e09922cd402c4528c48,3,0
boxing,20000,10,19.3,7956dc952a60444d50128b3fe16d722ac1cea62c3806da670583c22412a1dce1,3,0
boxing,30000,10,40.8,81992cc509ba757b37c0ed8eb0b089fc7fbe9aab293353bc8002261507f019e6,3,0
boxing,40000,10,56.9,6924d1b613169e1e22049d5c46fc4d03b5a7a5c1b169868bcec6131ac78473a2,3,0
boxing,50000,10,64.5,b711a97824a99318d7e3d3131d486dfa05932f01d20c2c26c2af0d800ac323b0,3,0
boxing,60000,10,79.6,9475b87bbd7f9e62b48d59a8132293ae6ff46cb17c3b93cc6e37124e2920d71c,3,0
boxing,70000,10,82.1,30f8cd52f1bb1fc955862a3fc083e886b0b3d2b3f4002dddedbe41fd320ff0f4,3,0
boxing,80000,10,79.9,11d316216e21667359768db410c26068c93d6f879122f233b1226b27b92a950e,3,0
boxing,90000,10,77.1,647033618e5a2ac6c53235c1a9fe5cd91175afcb8911e742cd8d62fc6a13e4b8,3,0
boxing,100000,100,85.32,dcafc1683f35378bee72c01c7a25231e0a4dd0935ad4f3074c8048a8601113e3,3,0
breakout,10000,10,1.2,269f178a65b5f8f658169f53070a1181fbafba7be07ad947d399bdd5ffb2d055,3,0
breakout,20000,10,1.4,7031dc7af30c22b47a97822dd7f95de98fd429f552f31740e08300c456523596,3,0
breakout,30000,10,4.9,d8cbc358ddfff6c109daf9d4ba2158d15f3e759aaa8c554f5158c895b4561c3c,3,0
breakout,40000,10,4.7,519c207892e476ad3dc23c4c3c56cfa05f7d3bc0b27f0b464694400fb2b19dad,3,0
breakout,50000,10,3.5,50a26d100cf6e4f65d62a635b00886674669156e9c8084b7cdc89c73d7b86595,3,0
breakout,60000,10,4.3,ae98f722fb19ee969627664ec7aa8c7bd01669c8ed7c79898e2bcd485bb49ebb,3,0
breakout,70000,10,4.7,c812a0feeca6c4bab52a4722f65409ce7da92c614d8a5787d4511779d4cec288,3,0
breakout,80000,10,5.4,7902a251254aa928115ecb3367763e62c9089088922dc5d2b32a051793c72bc0,3,0
breakout,90000,10,8.4,145267bf2a7a98e59125a8579d0ae14001adce230082c2727de12666b803853b,3,0
breakout,100000,100,7.53,69d64d440741dc1f5bf89c5256b72d21b325126455ad3836e47eb68a6a76e7dc,3,0
chopper_command,10000,10,840.0,cac43cb938ec9d2b4e195647c4483c2d04e8a253d6d19bd03433c84ae38d9295,3,0
chopper_command,20000,10,750.0,bf0429fb61c3e49d7eff2453029726a13b18c1bcd35197b6aa237621e4aa6f24,3,0
chopper_command,30000,10,1120.0,0031a89a41d943ddf2023ec30ea7d866e1c9635584e62a2c258419cd036e15f8,3,0
chopper_command,40000,10,1110.0,1927030bed14a83ded138839cc79c076b87596f9318ac7e15a5982d1cdd13113,3,0
chopper_command,50000,10,1100.0,feba6ae6b4ba4fabde7eeda32364e5089098f4eba1696700d5584fcb74819039,3,0
chopper_command,60000,10,980.0,0a9574e025bc02bf583ca61c62d555804cf16b25cafed7240c2a2b4f75d1805b,3,0
chopper_command,70000,10,1200.0,68774e7203c7cd189e2ac7ca16cfb63cf91e5ef58c24610ec5ac0655b37362a0,3,0
chopper_command,80000,10,1170.0,b07ebee878279398e1ebe1f7b239d2da747df254820b05fca46b5527fd036855,3,0
chopper_command,90000,10,1230.0,ca6fc75991a34c998b7bcad621aa6b036ea898bcf1bd9d3bf2eb5ce80c79502a,3,0
chopper_command,100000,100,1261.0,eb12038b5a8b747224d70d6f7d81c09735101f268ff44a36f1373d59b1669178,3,0
crazy_climber,10000,10,11000.0,e3a7ee3c5517497a905aab208b2c56c24b08efc85099101f025031cda8662c85,3,0
crazy_climber,20000,10,22220.0,c45ee81d527243078368e885f31a4241f44b305a0fa7c309f793e4a5b74879ef,3,0
crazy_climber,30000,10,45500.0,1f50ab561b298cb53cfeea052367328adf2ddcc6ef603e5131be35363a2f9644,3,0
crazy_climber,40000,10,38500.0,22d384e5b5940e5ae9042014824ce8e7de374db8354b00d37c0e5a0ad854e5dd,3,0
crazy_climber,50000,10,55800.0,04c5833d8ac4ff8a8af1a3ec3f0f3b248bc12f6c02ac10245974cd874d2ef951,3,0
crazy_climber,60000,10,43570.0,ca0409ce9d77f41c62e5278d214f26a414716006ba227b86acc74254eca08c96,3,0
crazy_climber,70000,10,49480.0,e7b4952a8b8b5eda17e85c2be444656de5ca492213b91178636d807feb830618,3,0
crazy_climber,80000,10,42360.0,fae41353c6090efedd852f8317154c231e864ad8b1f8a98d9364fc0137144f39,3,0
crazy_climber,90000,10,46450.0,54352bdae29a4c5e7f9a4d6f728f543595ae7536daff62efdbd7d0174e868a73,3,0
crazy_climber,100000,100,54609.0,59bb4c7e29c8d36e5239aa87160c73858f596daefcd070e8aa8b996822f7ba12,3,0
demon_attack,10000,10,222.0,7f51c585e20d2719df4d98f627d6eee056989dbbeece89ccb763fcdaacb45564,3,0
demon_attack,20000,10,417.5,cb9e11900fc4ca5e118872782ef41630e888d9ef60073c7842c0f6e9758fb6d8,3,0
demon_attack,30000,10,195.0,0b97ab74aeefc500cf312f98c5b4ec38df492082a0ca9a0b5aaf5707f09d1242,3,0
demon_attack,40000,10,284.0,d896b0ead583bc8a8531bbe3d6fa2ece23dcefd4975f1e356b97dc17d8a0122d,3,0
demon_attack,50000,10,136.5,cc71db1c0a2ed44ba5ba0c725b6358d625e04155ea7c46e0d641c83f5628d4b7,3,0
demon_attack,60000,10,138.0,b8ddd167302f86bfac74b3c2bc93675bd159a5b66137c34bddfe3946860cdeb5,3,0
demon_attack,70000,10,417.0,3507f15c425edf59318473c7d989327552965edd78af8eb3cbedf3b6541a8294,3,0
demon_attack,80000,10,213.0,dc1b096b2051b720aedafbdad9138075d5773693ca3ec06e7e392e95e65f63f2,3,0
demon_attack,90000,10,306.5,95cfae400f2b167bc1311c26649d74c8015b4848bb2384bec8ba402531e0c0f0,3,0
demon_attack,100000,100,285.35,98f12c717e192a4758e0a606f13eacba1b3790300fe8e5f49ed1526edcd85bbe,3,0
freeway,10000,10,0.0,64ab0886506eb3a6436a07f121f7007ddec57427306c800dae4a7ab467bd53ed,3,0
freeway,20000,10,0.0,f08dd9412b6159307edec3c153d1b91d1b64f471198487954e87c7277dc70b74,3,0
freeway,30000,10,0.0,174a1ad61752dfbc83cd2c5508f82993edd9ad121650e7c65215eb52200013b5,3,0
freeway,40000,10,0.0,a2fcab10b8ebe4b3b93e30a835374986b91f97f6197377d146a14189b7656060,3,0
freeway,50000,10,0.0,300df49bc93fb6966b067ad5a9a756575e888a0e15ccf08e8c1e5c327c773177,3,0
freeway,60000,10,0.0,8fa9a337f526abb78efb0e5939b76011105bc03cb3216c8ad21cdc9b61ed56a9,3,0
freeway,70000,10,0.0,010bbe10298abd65f9ac64088b64e45c9659f1f8ac23c8752c1e25f70c1ae99e,3,0
freeway,80000,10,0.0,c3fe461f807d0388931dd340da5bcad726456b94487ed94acbc5b7ac72115899,3,0
freeway,90000,10,0.0,8263d3c93f632275f30342ab4b767a403f6e9a31eb823a71213d484147910cb2,3,0
freeway,100000,100,0.0,03fafa6fb2c1bac97fc786555bcc3d136ca7578e090b4036804ed825940f0320,3,0
frostbite,10000,10,83.0,89ad5d23e1bdc39cb3af0811776448c061ce8e8a9f6a657e94531dcb1435cb16,3,0
frostbite,20000,10,159.0,8c6ee10b1d54b07e52c7a15aec5ed3539a8741b27804786b141b1e22916d8ef5,3,0
frostbite,30000,10,210.0,19277bbd90ccf5ac8d233f5fea0beff4d626718833c8e31c2b8f22286d28dabd,3,0
frostbite,40000,10,188.0,cd8d9637fd6d25ea6a30c4a7e2681f964b7eca708b6aee13a44f1d17da9aa4da,3,0
frostbite,50000,10,240.0,66adedacfbda12c10a5cd4f5357240396eaf38e9f373b14addd4e23e9a5a5cf0,3,0
frostbite,60000,10,247.0,1c586e593824abfc9f6b5a9863ee2bba9e01daa099c66bcdb12bb213f9b624ec,3,0
frostbite,70000,10,256.0,f3664f33bcb1fa709143c8dd50e77cc9a1799e7087e786fdcc8c3e8462ca09d2,3,0
frostbite,80000,10,238.0,49f48bc50f5c7d67446646fec200bf0f3378b00380cf5a6db91a848f6a8ee559,3,0
frostbite,90000,10,281.0,8866a26eb8ca9f1e719fc9e8373e5504819031081f8b26c6b6d13ceaef45450b,3,0
frostbite,100000,100,279.6,ff864cabe6d16bdb6ac642fd67482fc3e1114b897f3bb7b4669535032c6d5244,3,0
gopher,10000,10,246.0,6b8beda606747f3dd0ab949b0fa0c764cd770a676991eb9414f3f55c3abb4297,3,0
gopher,20000,10,366.0,5c08347fd90c785e85b6387464e4c01b25191ae24de073521ae4bde1c7274352,3,0
gopher,30000,10,432.0,b506e03c2cfc9070fcf8884afb5fd826ec4dedc953da8346fd2f07b21ee744c6,3,0
gopher,40000,10,526.0,94c80e4bc488d7f51a75f5bb39ee4cd93503cae76e75f8faad4cea264e7d3967,3,0
