method,game,seed,agent_steps,return
Constraint suite (seed 0; training episodes),asterix,0,3849,200.0
Constraint suite (seed 0; training episodes),asterix,0,4132,250.0
Constraint suite (seed 0; training episodes),asterix,0,4329,150.0
Constraint suite (seed 0; training episodes),asterix,0,4702,650.0
Constraint suite (seed 0; training episodes),asterix,0,4915,150.0
Constraint suite (seed 0; training episodes),asterix,0,5182,300.0
Constraint suite (seed 0; training episodes),asterix,0,5384,150.0
Constraint suite (seed 0; training episodes),asterix,0,5590,100.0
Constraint suite (seed 0; training episodes),asterix,0,5812,250.0
Constraint suite (seed 0; training episodes),asterix,0,6021,100.0
Constraint suite (seed 0; training episodes),asterix,0,6225,100.0
Constraint suite (seed 0; training episodes),asterix,0,6533,200.0
Constraint suite (seed 0; training episodes),asterix,0,6742,50.0
Constraint suite (seed 0; training episodes),asterix,0,6944,100.0
Constraint suite (seed 0; training episodes),asterix,0,7523,650.0
Constraint suite (seed 0; training episodes),asterix,0,7791,150.0
Constraint suite (seed 0; training episodes),asterix,0,8004,150.0
Constraint suite (seed 0; training episodes),asterix,0,8657,700.0
Constraint suite (seed 0; training episodes),asterix,0,9375,500.0
Constraint suite (seed 0; training episodes),asterix,0,9643,200.0
Constraint suite (seed 0; training episodes),asterix,0,10131,400.0
Constraint suite (seed 0; training episodes),asterix,0,10471,150.0
Constraint suite (seed 0; training episodes),asterix,0,10970,300.0
Constraint suite (seed 0; training episodes),asterix,0,11330,200.0
Constraint suite (seed 0; training episodes),asterix,0,11626,150.0
Constraint suite (seed 0; training episodes),asterix,0,12128,200.0
Constraint suite (seed 0; training episodes),asterix,0,12519,200.0
Constraint suite (seed 0; training episodes),asterix,0,12915,200.0
Constraint suite (seed 0; training episodes),asterix,0,13496,250.0
Constraint suite (seed 0; training episodes),asterix,0,13852,200.0
Constraint suite (seed 0; training episodes),asterix,0,14212,100.0
Constraint suite (seed 0; training episodes),asterix,0,15158,450.0
Constraint suite (seed 0; training episodes),asterix,0,15565,150.0
Constraint suite (seed 0; training episodes),asterix,0,16122,200.0
Constraint suite (seed 0; training episodes),asterix,0,16845,600.0
Constraint suite (seed 0; training episodes),asterix,0,17253,150.0
Constraint suite (seed 0; training episodes),asterix,0,17946,500.0
Constraint suite (seed 0; training episodes),asterix,0,19279,900.0
Constraint suite (seed 0; training episodes),asterix,0,19572,200.0
Constraint suite (seed 0; training episodes),asterix,0,19778,50.0
Constraint suite (seed 0; training episodes),asterix,0,20074,250.0
Constraint suite (seed 0; training episodes),asterix,0,20300,200.0
Constraint suite (seed 0; training episodes),asterix,0,20677,350.0
Constraint suite (seed 0; training episodes),asterix,0,20916,250.0
Constraint suite (seed 0; training episodes),asterix,0,21320,300.0
Constraint suite (seed 0; training episodes),asterix,0,22143,700.0
Constraint suite (seed 0; training episodes),asterix,0,22551,200.0
Constraint suite (seed 0; training episodes),asterix,0,22918,350.0
Constraint suite (seed 0; training episodes),asterix,0,23123,250.0
Constraint suite (seed 0; training episodes),asterix,0,23474,400.0
Constraint suite (seed 0; training episodes),asterix,0,23697,50.0
Constraint suite (seed 0; training episodes),asterix,0,23897,50.0
Constraint suite (seed 0; training episodes),asterix,0,24104,150.0
Constraint suite (seed 0; training episodes),asterix,0,24366,300.0
Constraint suite (seed 0; training episodes),asterix,0,24844,500.0
Constraint suite (seed 0; training episodes),asterix,0,25014,100.0
Constraint suite (seed 0; training episodes),asterix,0,25209,200.0
Constraint suite (seed 0; training episodes),asterix,0,25533,300.0
Constraint suite (seed 0; training episodes),asterix,0,25696,150.0
Constraint suite (seed 0; training episodes),asterix,0,25984,250.0
Constraint suite (seed 0; training episodes),asterix,0,26225,250.0
Constraint suite (seed 0; training episodes),asterix,0,26462,250.0
Constraint suite (seed 0; training episodes),asterix,0,26761,250.0
Constraint suite (seed 0; training episodes),asterix,0,26922,150.0
Constraint suite (seed 0; training episodes),asterix,0,27184,200.0
Constraint suite (seed 0; training episodes),asterix,0,27565,500.0
Constraint suite (seed 0; training episodes),asterix,0,27860,500.0
Constraint suite (seed 0; training episodes),asterix,0,28124,300.0
Constraint suite (seed 0; training episodes),asterix,0,28658,650.0
Constraint suite (seed 0; training episodes),asterix,0,29075,400.0
Constraint suite (seed 0; training episodes),asterix,0,29280,200.0
Constraint suite (seed 0; training episodes),asterix,0,29558,250.0
Constraint suite (seed 0; training episodes),asterix,0,29956,500.0
Constraint suite (seed 0; training episodes),asterix,0,30181,300.0
Constraint suite (seed 0; training episodes),asterix,0,30402,150.0
Constraint suite (seed 0; training episodes),asterix,0,30626,150.0
Constraint suite (seed 0; training episodes),asterix,0,30939,450.0
Constraint suite (seed 0; training episodes),asterix,0,31174,350.0
Constraint suite (seed 0; training episodes),asterix,0,31385,100.0
Constraint suite (seed 0; training episodes),asterix,0,31792,600.0
Constraint suite (seed 0; training episodes),asterix,0,32589,700.0
Constraint suite (seed 0; training episodes),asterix,0,32911,250.0
Constraint suite (seed 0; training episodes),asterix,0,33110,250.0
Constraint suite (seed 0; training episodes),asterix,0,33331,200.0
Constraint suite (seed 0; training episodes),asterix,0,33527,150.0
Constraint suite (seed 0; training episodes),asterix,0,33730,250.0
Constraint suite (seed 0; training episodes),asterix,0,33965,100.0
Constraint suite (seed 0; training episodes),asterix,0,34271,250.0
Constraint suite (seed 0; training episodes),asterix,0,34808,450.0
Constraint suite (seed 0; training episodes),asterix,0,35256,350.0
Constraint suite (seed 0; training episodes),asterix,0,35454,200.0
Constraint suite (seed 0; training episodes),asterix,0,36002,550.0
Constraint suite (seed 0; training episodes),asterix,0,36341,300.0
Constraint suite (seed 0; training episodes),asterix,0,37093,550.0
Constraint suite (seed 0; training episodes),asterix,0,37318,250.0
Constraint suite (seed 0; training episodes),asterix,0,37608,250.0
Constraint suite (seed 0; training episodes),asterix,0,37940,250.0
Constraint suite (seed 0; training episodes),asterix,0,38141,150.0
Constraint suite (seed 0; training episodes),asterix,0,38350,300.0
Constraint suite (seed 0; training episodes),asterix,0,38572,300.0
Constraint suite (seed 0; training episodes),asterix,0,38797,250.0
Constraint suite (seed 0; training episodes),asterix,0,39016,200.0
Constraint suite (seed 0; training episodes),asterix,0,39295,200.0
Constraint suite (seed 0; training episodes),asterix,0,40374,850.0
Constraint suite (seed 0; training episodes),asterix,0,40595,100.0
Constraint suite (seed 0; training episodes),asterix,0,40848,50.0
Constraint suite (seed 0; training episodes),asterix,0,41984,600.0
Constraint suite (seed 0; training episodes),asterix,0,42372,250.0
Constraint suite (seed 0; training episodes),asterix,0,42734,350.0
Constraint suite (seed 0; training episodes),asterix,0,43444,500.0
Constraint suite (seed 0; training episodes),asterix,0,43749,200.0
Constraint suite (seed 0; training episodes),asterix,0,44069,350.0
Constraint suite (seed 0; training episodes),asterix,0,44613,450.0
Constraint suite (seed 0; training episodes),asterix,0,44916,250.0
Constraint suite (seed 0; training episodes),asterix,0,45689,750.0
Constraint suite (seed 0; training episodes),asterix,0,46607,800.0
Constraint suite (seed 0; training episodes),asterix,0,46842,350.0
Constraint suite (seed 0; training episodes),asterix,0,47313,600.0
Constraint suite (seed 0; training episodes),asterix,0,47607,200.0
Constraint suite (seed 0; training episodes),asterix,0,48159,450.0
Constraint suite (seed 0; training episodes),asterix,0,49521,950.0
Constraint suite (seed 0; training episodes),asterix,0,49854,500.0
Constraint suite (seed 0; training episodes),asterix,0,51315,900.0
Constraint suite (seed 0; training episodes),asterix,0,51573,300.0
Constraint suite (seed 0; training episodes),asterix,0,51822,250.0
Constraint suite (seed 0; training episodes),asterix,0,52181,450.0
Constraint suite (seed 0; training episodes),asterix,0,52400,200.0
Constraint suite (seed 0; training episodes),asterix,0,52626,300.0
Constraint suite (seed 0; training episodes),asterix,0,53348,650.0
Constraint suite (seed 0; training episodes),asterix,0,53658,450.0
Constraint suite (seed 0; training episodes),asterix,0,53958,250.0
Constraint suite (seed 0; training episodes),asterix,0,54281,300.0
Constraint suite (seed 0; training episodes),asterix,0,54958,450.0
Constraint suite (seed 0; training episodes),asterix,0,55329,250.0
Constraint suite (seed 0; training episodes),asterix,0,55535,250.0
Constraint suite (seed 0; training episodes),asterix,0,56165,550.0
Constraint suite (seed 0; training episodes),asterix,0,56646,450.0
Constraint suite (seed 0; training episodes),asterix,0,57393,950.0
Constraint suite (seed 0; training episodes),asterix,0,58037,550.0
Constraint suite (seed 0; training episodes),asterix,0,58267,200.0
Constraint suite (seed 0; training episodes),asterix,0,58636,300.0
Constraint suite (seed 0; training episodes),asterix,0,58827,300.0
Constraint suite (seed 0; training episodes),asterix,0,59114,200.0
Constraint suite (seed 0; training episodes),asterix,0,59822,500.0
Constraint suite (seed 0; training episodes),asterix,0,60130,300.0
Constraint suite (seed 0; training episodes),asterix,0,61028,850.0
Constraint suite (seed 0; training episodes),asterix,0,61260,300.0
Constraint suite (seed 0; training episodes),asterix,0,61464,200.0
Constraint suite (seed 0; training episodes),asterix,0,61923,500.0
Constraint suite (seed 0; training episodes),asterix,0,63080,800.0
Constraint suite (seed 0; training episodes),asterix,0,63849,800.0
Constraint suite (seed 0; training episodes),asterix,0,64542,700.0
Constraint suite (seed 0; training episodes),asterix,0,64953,300.0
Constraint suite (seed 0; training episodes),asterix,0,65155,150.0
Constraint suite (seed 0; training episodes),asterix,0,65758,800.0
Constraint suite (seed 0; training episodes),asterix,0,65960,250.0
Constraint suite (seed 0; training episodes),asterix,0,66428,400.0
Constraint suite (seed 0; training episodes),asterix,0,67151,1000.0
Constraint suite (seed 0; training episodes),asterix,0,67687,700.0
Constraint suite (seed 0; training episodes),asterix,0,68290,650.0
Constraint suite (seed 0; training episodes),asterix,0,68710,350.0
Constraint suite (seed 0; training episodes),asterix,0,68917,300.0
Constraint suite (seed 0; training episodes),asterix,0,69241,400.0
Constraint suite (seed 0; training episodes),asterix,0,71036,1250.0
Constraint suite (seed 0; training episodes),asterix,0,72018,850.0
Constraint suite (seed 0; training episodes),asterix,0,72315,400.0
Constraint suite (seed 0; training episodes),asterix,0,73127,850.0
Constraint suite (seed 0; training episodes),asterix,0,73725,750.0
Constraint suite (seed 0; training episodes),asterix,0,74046,350.0
Constraint suite (seed 0; training episodes),asterix,0,74645,550.0
Constraint suite (seed 0; training episodes),asterix,0,75498,550.0
Constraint suite (seed 0; training episodes),asterix,0,76003,550.0
Constraint suite (seed 0; training episodes),asterix,0,76534,650.0
Constraint suite (seed 0; training episodes),asterix,0,76859,400.0
Constraint suite (seed 0; training episodes),asterix,0,77162,450.0
Constraint suite (seed 0; training episodes),asterix,0,77607,450.0
Constraint suite (seed 0; training episodes),asterix,0,78013,500.0
Constraint suite (seed 0; training episodes),asterix,0,79276,1450.0
Constraint suite (seed 0; training episodes),asterix,0,79997,750.0
Constraint suite (seed 0; training episodes),asterix,0,80852,850.0
Constraint suite (seed 0; training episodes),asterix,0,81133,500.0
Constraint suite (seed 0; training episodes),asterix,0,81446,400.0
Constraint suite (seed 0; training episodes),asterix,0,81897,500.0
Constraint suite (seed 0; training episodes),asterix,0,82198,350.0
Constraint suite (seed 0; training episodes),asterix,0,83057,650.0
Constraint suite (seed 0; training episodes),asterix,0,83657,750.0
Constraint suite (seed 0; training episodes),asterix,0,84051,500.0
Constraint suite (seed 0; training episodes),asterix,0,84370,350.0
Constraint suite (seed 0; training episodes),asterix,0,84662,500.0
Constraint suite (seed 0; training episodes),asterix,0,84863,250.0
Constraint suite (seed 0; training episodes),asterix,0,85172,500.0
Constraint suite (seed 0; training episodes),asterix,0,85549,500.0
Constraint suite (seed 0; training episodes),asterix,0,85770,200.0
Constraint suite (seed 0; training episodes),asterix,0,86896,1050.0
Constraint suite (seed 0; training episodes),asterix,0,87213,400.0
Constraint suite (seed 0; training episodes),asterix,0,87535,350.0
Constraint suite (seed 0; training episodes),asterix,0,87948,550.0
Constraint suite (seed 0; training episodes),asterix,0,88534,850.0
Constraint suite (seed 0; training episodes),asterix,0,89445,850.0
Constraint suite (seed 0; training episodes),asterix,0,89943,750.0
Constraint suite (seed 0; training episodes),asterix,0,90164,200.0
Constraint suite (seed 0; training episodes),asterix,0,90493,450.0
Constraint suite (seed 0; training episodes),asterix,0,91064,800.0
Constraint suite (seed 0; training episodes),asterix,0,91461,400.0
Constraint suite (seed 0; training episodes),asterix,0,91662,200.0
Constraint suite (seed 0; training episodes),asterix,0,91984,550.0
Constraint suite (seed 0; training episodes),asterix,0,92191,350.0
Constraint suite (seed 0; training episodes),asterix,0,92485,650.0
Constraint suite (seed 0; training episodes),asterix,0,93602,850.0
